MetricX,MetricY,N,RCentered,PCentered,RDetrended,PDetrended,BatchValid,BatchSameDirection,BatchOppositeDirection,MedianBatchR,AbsRDetrended
NL_RobustP2P,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
MeanDC,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
RMS_AC,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A1,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A2,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A3,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A6,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A9,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A12,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A18,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A27,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A36,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A45,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A72,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
A108,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
Residual_RMS_H6,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
Residual_RMS_H36,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
Residual_RMS_Full,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
Residual_RMS_Extended,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
Fitted_P2P,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
Fitted_P2P_Extended,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
FitExplainedRatio,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
FitExplainedRatio_Extended,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
Motor_Error_P2P_Deg,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
Motor_System_INL_Deg,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
CrestFactor,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
P99_AbsDeviation,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
TrackingError_RMS_Deg,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
TrackingError_MaxAbs_Deg,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
ClosureErrorDeg,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
AbsClosureErrorDeg,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
ShadowP2P,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
BackoffFeedforwardTargetErrorRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
ForwardFeedforwardTargetErrorRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
BackoffTargetErrorRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
ApproachTargetErrorRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
ApproachReturnErrorRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
AbsApproachReturnErrorRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
BackoffObservedDeltaRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
ApproachObservedDeltaRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
AnalysisStartRaw,MaxAbsSettlePositionErrorDeg,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
MaxAbsSettlePositionErrorDeg,MotorActiveDurationMs,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
MaxAbsSettlePositionErrorDeg,TimeSincePreviousRunMs,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
BackoffFeedforwardTargetErrorRaw,BackoffTargetErrorRaw,80,1,0,1,0,8,8,0,1,1
BackoffFeedforwardTargetErrorRaw,BackoffObservedDeltaRaw,80,1,0,1,0,8,8,0,1,1
ForwardFeedforwardTargetErrorRaw,ApproachTargetErrorRaw,80,1,0,1,0,8,8,0,1,1
ForwardFeedforwardTargetErrorRaw,ApproachObservedDeltaRaw,80,1,0,1,0,8,8,0,1,1
BackoffTargetErrorRaw,BackoffObservedDeltaRaw,80,1,0,1,0,8,8,0,1,1
ApproachTargetErrorRaw,ApproachObservedDeltaRaw,80,1,0,1,0,8,8,0,1,1
Motor_Error_P2P_Deg,Motor_System_INL_Deg,80,0.999996475928053,1.07001087949217e-202,0.999996218663213,1.67035687165129e-201,8,8,0,0.999997005115756,0.999996218663213
RMS_AC,Residual_RMS_H6,80,0.99929352451774,6.36462148008201e-113,0.9991975721672,9.12109604394964e-111,8,8,0,0.999561136101981,0.9991975721672
Motor_System_INL_Deg,ShadowP2P,80,0.98981280094349,8.445959821004e-68,0.98958734803698,1.97506815241981e-67,8,8,0,0.992226845007105,0.98958734803698
Motor_Error_P2P_Deg,ShadowP2P,80,0.989787426951763,9.30205357042242e-68,0.989584705169447,1.99461521559961e-67,8,8,0,0.992343211765882,0.989584705169447
Residual_RMS_Extended,FitExplainedRatio_Extended,80,-0.971575950285146,1.43940013506508e-50,-0.966434407939394,8.55702734736518e-48,8,8,0,-0.982083651133402,0.966434407939394
A36,Residual_RMS_Full,80,0.931133947571585,6.50947127033566e-36,0.896190372521656,2.96103154590017e-29,8,8,0,0.925898021759953,0.896190372521656
Residual_RMS_H36,FitExplainedRatio,80,0.819375424483606,1.54762745178763e-20,0.822677696366559,8.05696968614397e-21,8,8,0,0.771808148818871,0.822677696366559
RMS_AC,Residual_RMS_H36,80,0.724311123361881,3.11993296973782e-14,0.797177201307608,9.04656670317616e-19,8,8,0,0.835874044604657,0.797177201307608
Residual_RMS_H6,Residual_RMS_H36,80,0.72497137581923,2.88163615376093e-14,0.796763779521441,9.71164895180777e-19,8,8,0,0.83820215347259,0.796763779521441
A1,FitExplainedRatio,80,0.831760683389655,1.244999019272e-21,0.773740553281026,3.96929526129849e-17,8,8,0,0.814723152167345,0.773740553281026
A1,Residual_RMS_H36,80,0.738738819105921,5.20787108930522e-15,0.721111876478181,4.57031526355798e-14,8,8,0,0.722203218317711,0.721111876478181
RMS_AC,Residual_RMS_Full,80,0.666477062370663,1.50051521189486e-11,0.71215006588145,1.29542324222216e-13,8,8,0,0.782399884710934,0.71215006588145
A2,FitExplainedRatio,80,0.568634319439235,3.74349897103266e-08,0.710297127148681,1.59893257709971e-13,8,7,1,0.641146834630753,0.710297127148681
RMS_AC,Fitted_P2P_Extended,80,0.632838032452719,3.01753917174168e-10,0.708240183392058,2.01596126345304e-13,8,8,0,0.791874982890289,0.708240183392058
Residual_RMS_H6,Residual_RMS_Full,80,0.6610948876944,2.48845010054721e-11,0.705113593824257,2.85644281752965e-13,8,8,0,0.772884491713541,0.705113593824257
Residual_RMS_H6,Fitted_P2P_Extended,80,0.628464328826177,4.3414198889985e-10,0.698414907411431,5.93677960422019e-13,8,7,1,0.789635833124589,0.698414907411431
NL_RobustP2P,Residual_RMS_H36,80,0.735298232727211,8.065776915444e-15,0.693724932092421,9.79193848326044e-13,8,8,0,0.703342393865792,0.693724932092421
Fitted_P2P,FitExplainedRatio,80,0.752923822015683,7.95897548786874e-16,0.691907980506057,1.18564786746773e-12,8,7,1,0.541758274841282,0.691907980506057
Residual_RMS_H36,Fitted_P2P,80,0.719812350653834,5.3289298131554e-14,0.678845921509208,4.50646968280747e-12,8,7,1,0.693429312565023,0.678845921509208
RMS_AC,A36,80,0.64934936416913,7.24716381027086e-11,0.672153496526435,8.70148027402483e-12,8,8,0,0.716124729716403,0.672153496526435
NL_RobustP2P,RMS_AC,80,0.550351339646647,1.23302931377081e-07,0.671776533994829,9.02545732051802e-12,8,8,0,0.717613693942342,0.671776533994829
A36,Residual_RMS_H6,80,0.647390964614558,8.62219799955302e-11,0.671207287650038,9.53673564602579e-12,8,8,0,0.713138085310179,0.671207287650038
NL_RobustP2P,Residual_RMS_H6,80,0.547579618930201,1.46819296514753e-07,0.66713960482048,1.40891328440499e-11,8,8,0,0.708216673790697,0.66713960482048
A72,Residual_RMS_Full,80,0.698740544639111,5.73201333469685e-13,0.66495096723022,1.73376279546594e-11,8,7,1,0.599193713416544,0.66495096723022
A72,A108,80,0.737549979299945,6.06235939325963e-15,0.662872448514106,2.10799172844992e-11,8,7,1,0.65699069140556,0.662872448514106
MeanDC,AnalysisStartRaw,80,0.581843345457466,1.51095468965469e-08,0.657794309851322,3.37639773946552e-11,8,7,1,0.637947629294611,0.657794309851322
Motor_Error_P2P_Deg,CrestFactor,80,0.655178842989953,4.2885269106414e-11,0.646945931247858,8.96783391163461e-11,8,8,0,0.742620800178923,0.646945931247858
Motor_System_INL_Deg,CrestFactor,80,0.655025485243675,4.34876687793004e-11,0.646907780839945,8.99807355448478e-11,8,8,0,0.74250173096838,0.646907780839945
A2,Residual_RMS_H36,80,0.61139527108366,1.70295584194495e-09,0.645920032739467,9.8159004641721e-11,8,8,0,0.647058992573906,0.645920032739467
A2,Fitted_P2P,80,0.556721316097117,8.20584909693956e-08,0.643618492820323,1.20069259682967e-10,8,6,2,0.622636822489416,0.643618492820323
CrestFactor,ShadowP2P,80,0.644556370192395,1.10627764700472e-10,0.636522195661328,2.21124515175338e-10,8,8,0,0.713067895995085,0.636522195661328
A108,Residual_RMS_Full,80,0.659882155613238,2.78492984907137e-11,0.63215339083986,3.19555563043725e-10,8,8,0,0.682214178249409,0.63215339083986
Residual_RMS_H36,Fitted_P2P_Extended,80,0.59461802867316,6.04170674419555e-09,0.621633361016705,7.57674463494817e-10,8,8,0,0.689900015452974,0.621633361016705
Fitted_P2P,Fitted_P2P_Extended,80,0.628850041528007,4.20532112792295e-10,0.608510275348022,2.12843056475904e-09,8,8,0,0.791138772254663,0.608510275348022
A1,Residual_RMS_H6,80,0.435404257157141,5.42759412758151e-05,0.607289948193103,2.33742231323446e-09,8,8,0,0.630564378020296,0.607289948193103
NL_RobustP2P,Motor_System_INL_Deg,80,0.640053923097959,1.63495207528456e-10,0.600921570669825,3.78661549263218e-09,8,8,0,0.753799006140215,0.600921570669825
NL_RobustP2P,Motor_Error_P2P_Deg,80,0.640030764073489,1.63821315840507e-10,0.600669502814142,3.85877708198001e-09,8,8,0,0.753367790682529,0.600669502814142
RMS_AC,A1,80,0.424716658381693,8.61526809021168e-05,0.5959172009197,5.49158126118626e-09,8,8,0,0.61901076577511,0.5959172009197
NL_RobustP2P,ShadowP2P,80,0.620616931592279,8.22187306557947e-10,0.589438920363629,8.80307745088616e-09,8,8,0,0.741674821278677,0.589438920363629
ForwardFeedforwardTargetErrorRaw,BackoffObservedDeltaRaw,80,-0.540322578559653,2.3017840959409e-07,-0.579063856286883,1.83491598345383e-08,8,6,2,-0.491649206297218,0.579063856286883
ApproachTargetErrorRaw,BackoffObservedDeltaRaw,80,-0.540322578559653,2.3017840959409e-07,-0.579063856286883,1.83491598345383e-08,8,6,2,-0.491649206297218,0.579063856286883
BackoffFeedforwardTargetErrorRaw,ForwardFeedforwardTargetErrorRaw,80,-0.540322578559653,2.3017840959409e-07,-0.579063856286883,1.83491598345385e-08,8,6,2,-0.491649206297217,0.579063856286883
BackoffFeedforwardTargetErrorRaw,ApproachTargetErrorRaw,80,-0.540322578559653,2.3017840959409e-07,-0.579063856286883,1.83491598345385e-08,8,6,2,-0.491649206297217,0.579063856286883
BackoffFeedforwardTargetErrorRaw,ApproachObservedDeltaRaw,80,-0.540322578559654,2.30178409594089e-07,-0.579063856286883,1.83491598345385e-08,8,6,2,-0.491649206297217,0.579063856286883
ForwardFeedforwardTargetErrorRaw,BackoffTargetErrorRaw,80,-0.540322578559653,2.3017840959409e-07,-0.579063856286883,1.83491598345385e-08,8,6,2,-0.491649206297217,0.579063856286883
BackoffTargetErrorRaw,ApproachTargetErrorRaw,80,-0.540322578559653,2.3017840959409e-07,-0.579063856286883,1.83491598345385e-08,8,6,2,-0.491649206297217,0.579063856286883
BackoffTargetErrorRaw,ApproachObservedDeltaRaw,80,-0.540322578559654,2.30178409594089e-07,-0.579063856286883,1.83491598345385e-08,8,6,2,-0.491649206297217,0.579063856286883
BackoffObservedDeltaRaw,ApproachObservedDeltaRaw,80,-0.540322578559653,2.3017840959409e-07,-0.579063856286882,1.83491598345388e-08,8,6,2,-0.491649206297217,0.579063856286882
BackoffFeedforwardTargetErrorRaw,ApproachReturnErrorRaw,80,0.609421661558549,1.9841163914403e-09,0.578272750847314,1.93858465254831e-08,8,7,1,0.671420705419247,0.578272750847314
BackoffTargetErrorRaw,ApproachReturnErrorRaw,80,0.609421661558549,1.9841163914403e-09,0.578272750847314,1.93858465254831e-08,8,7,1,0.671420705419247,0.578272750847314
ApproachReturnErrorRaw,BackoffObservedDeltaRaw,80,0.609421661558548,1.9841163914403e-09,0.578272750847314,1.93858465254833e-08,8,7,1,0.671420705419245,0.578272750847314
A72,Fitted_P2P_Extended,80,0.387808045761459,0.000379074195803796,0.563861777494368,5.14561312378423e-08,8,7,1,0.331411872532133,0.563861777494368
ClosureErrorDeg,AnalysisStartRaw,80,-0.438077390766328,4.82349164503487e-05,-0.553001203412021,1.04196372437709e-07,8,8,0,-0.489502281960561,0.553001203412021
RMS_AC,TrackingError_RMS_Deg,80,0.504497870437808,1.82811832411609e-06,0.551651969239498,1.13543611362624e-07,8,8,0,0.671823430699699,0.551651969239498
Residual_RMS_H6,TrackingError_RMS_Deg,80,0.500609484540151,2.25758421078797e-06,0.546422437005527,1.57845210036638e-07,8,8,0,0.670137547716876,0.546422437005527
NL_RobustP2P,A1,80,0.620055105021269,8.6006644199489e-10,0.538191398796549,2.62147461111186e-07,8,8,0,0.557474649657047,0.538191398796549
NL_RobustP2P,Fitted_P2P_Extended,80,0.480896355305794,6.32869400639094e-06,0.53711367129626,2.79872367361235e-07,8,8,0,0.521504034474343,0.53711367129626
Motor_System_INL_Deg,TrackingError_MaxAbs_Deg,80,0.535568947524842,3.07266123496293e-07,0.528299584896628,4.73887258603207e-07,8,8,0,0.547885140316407,0.528299584896628
Motor_Error_P2P_Deg,TrackingError_MaxAbs_Deg,80,0.53519218467793,3.14322487358692e-07,0.528069832487332,4.80341973077061e-07,8,8,0,0.547702853884596,0.528069832487332
Residual_RMS_Full,Fitted_P2P_Extended,80,0.327088134936593,0.00306203424576013,0.522092846484748,6.8059710264937e-07,8,7,1,0.592647972265201,0.522092846484748
TrackingError_MaxAbs_Deg,ShadowP2P,80,0.528272199227598,4.74652310083296e-07,0.519171521210841,8.05030832375834e-07,8,8,0,0.530354472157636,0.519171521210841
Residual_RMS_H6,FitExplainedRatio,80,0.365928952294886,0.000843741309221534,0.515117467083445,1.01365485958417e-06,8,6,2,0.467902063750681,0.515117467083445
A36,A72,80,0.56214693674429,5.76168849385697e-08,0.510025077472336,1.34828739508944e-06,8,6,2,0.389403102280218,0.510025077472336
RMS_AC,A72,80,0.38713721305528,0.00038881322296288,0.508800279851897,1.44305352624204e-06,8,6,2,0.259871797323746,0.508800279851897
RMS_AC,FitExplainedRatio,80,0.359609430682898,0.00105231044136805,0.507219544819076,1.57465779014599e-06,8,6,2,0.463367342595404,0.507219544819076
A72,Residual_RMS_H6,80,0.38725401553963,0.000387101192418595,0.506048413954662,1.67936796872774e-06,8,7,1,0.268092028232959,0.506048413954662
Fitted_P2P_Extended,ShadowP2P,80,0.480555222464125,6.43900946918121e-06,0.479956930762376,6.6368523108804e-06,8,7,1,0.615892808789921,0.479956930762376
Fitted_P2P_Extended,Motor_System_INL_Deg,80,0.48159532260466,6.10817658252023e-06,0.47962309059546,6.74971017325022e-06,8,7,1,0.611912330167826,0.47962309059546
Fitted_P2P_Extended,Motor_Error_P2P_Deg,80,0.481667094070295,6.08594614128875e-06,0.479510883252788,6.78804531310157e-06,8,7,1,0.611854712229321,0.479510883252788
NL_RobustP2P,P99_AbsDeviation,80,0.472728950670174,9.52377796497488e-06,0.472750239764085,9.5137665547538e-06,8,8,0,0.486583446347184,0.472750239764085
RMS_AC,Fitted_P2P,80,0.423782708329474,8.96369639533748e-05,0.472430876712961,9.66499044849087e-06,8,7,1,0.621872727027988,0.472430876712961
MeanDC,ClosureErrorDeg,80,-0.441055935690805,4.22429326984744e-05,-0.472302284133699,9.7265145536721e-06,8,7,1,-0.376236472995215,0.472302284133699
A1,Fitted_P2P,80,0.57292297673393,2.80056900357196e-08,0.466217855688043,1.30944970080587e-05,8,7,1,0.471821110893211,0.466217855688043
Residual_RMS_H6,Fitted_P2P,80,0.420509252738719,0.000102906009820522,0.465886368313808,1.33061872649497e-05,8,7,1,0.622362118669748,0.465886368313808
A36,A108,80,0.508665849934433,1.4538288426867e-06,0.46490954830066,1.39487536332063e-05,8,7,1,0.441185068988796,0.46490954830066
A1,A3,80,-0.373059115394499,0.000654055064309512,-0.464127120617311,1.44842522212265e-05,8,6,2,-0.521971288661214,0.464127120617311
RMS_AC,A108,80,0.341985644154886,0.00190369206879528,0.463505338595035,1.49234449087329e-05,8,8,0,0.376913060783065,0.463505338595035
A108,Residual_RMS_H6,80,0.340460273166449,0.00200076566356374,0.459521770693968,1.80462493386202e-05,8,8,0,0.374205720789856,0.459521770693968
NL_RobustP2P,A72,80,0.0126364952974519,0.911418235981206,0.449790222351761,2.84249967106443e-05,8,8,0,0.372946689190237,0.449790222351761
ApproachReturnErrorRaw,AbsApproachReturnErrorRaw,80,0.305977569975843,0.00577646851604292,0.447209885013638,3.19903751736037e-05,8,6,2,1,0.447209885013638
AbsApproachReturnErrorRaw,ApproachObservedDeltaRaw,80,0.440776327289311,4.27744815301147e-05,0.444051540600397,3.6920974325835e-05,8,8,0,0.523884274340284,0.444051540600397
ForwardFeedforwardTargetErrorRaw,AbsApproachReturnErrorRaw,80,0.440776327289311,4.27744815301146e-05,0.444051540600397,3.6920974325835e-05,8,8,0,0.523884274340284,0.444051540600397
ApproachTargetErrorRaw,AbsApproachReturnErrorRaw,80,0.440776327289311,4.27744815301146e-05,0.444051540600397,3.6920974325835e-05,8,8,0,0.523884274340284,0.444051540600397
MeanDC,ApproachReturnErrorRaw,80,0.408208560260488,0.000170729851293233,0.441303761109558,4.17769474602671e-05,8,7,1,0.576097460767484,0.441303761109558
MeanDC,ForwardFeedforwardTargetErrorRaw,80,0.364804650835927,0.000877848020854291,0.439822279127709,4.46353622698054e-05,8,7,1,0.576766419925038,0.439822279127709
MeanDC,ApproachTargetErrorRaw,80,0.364804650835927,0.000877848020854291,0.439822279127709,4.46353622698054e-05,8,7,1,0.576766419925038,0.439822279127709
MeanDC,ApproachObservedDeltaRaw,80,0.364804650835927,0.000877848020854291,0.439822279127709,4.46353622698057e-05,8,7,1,0.576766419925038,0.439822279127709
Residual_RMS_H36,Motor_Error_P2P_Deg,80,0.471790780730105,9.97488868306157e-06,0.438548371175981,4.72376246557518e-05,8,8,0,0.463557051586581,0.438548371175981
Residual_RMS_H36,Motor_System_INL_Deg,80,0.471357008326607,1.0190159402518e-05,0.438180696445085,4.80145077792567e-05,8,8,0,0.463545896900864,0.438180696445085
A1,A6,80,-0.393442897166391,0.000305673055664722,-0.432946142052028,6.04441992199733e-05,8,5,3,-0.338122821577359,0.432946142052028
A18,P99_AbsDeviation,80,-0.376445964663616,0.000578354250049385,-0.431559553422129,6.42045827546164e-05,8,5,3,-0.459726266146061,0.431559553422129
